Plate,Well,Cell_cnt,Large_nuc_ratio,Nofoci_cell_cnt,Nofoci_cell_ratio,Green_cell_cnt,Red_cell_cnt,Mean_green_foci_cnt,Mean_red_foci_cnt,Green_1foci_ratio,Green_2foci_ratio,Green_3_foci_ratio,Green_4foci_ratio,Green_5+foci_ratio,Red_1foci_ratio,Red_2foci_ratio,Red_3_foci_ratio,Red_4foci_ratio,Red_5+foci_ratio,Green_far_foci_ratio,Red_far_foci_ratio,Total_far_foci_ratio,1R1G_nuc_ratio,1R1G_touch_nuc_ratio,Avg_Green_mean_dist,Avg_Green_std_dist,Max_Green_mean_dist,Max_Green_std_dist,Avg_Red_mean_dist,Avg_Red_std_dist,Max_Red_mean_dist,Max_Red_std_dist,Avg_All_mean_dist,Avg_All_std_dist,Max_All_mean_dist,Max_All_std_dist,Avg_RG_mean_dist,Avg_RG_std_dist,Min_RG_mean_dist,Min_RG_std_dist,Max_RG_mean_dist,Max_RG_std_dist,Avg_green_periphery_mean_dist,Avg_green_periphery_std_dist,Min_green_periphery_mean_dist,Min_green_periphery_std_dist,Avg_red_periphery_mean_dist,Avg_red_periphery_std_dist,Min_red_periphery_mean_dist,Min_red_periphery_std_dist,Avg_Green_mean_dist_norm,Avg_Green_std_dist_norm,Max_Green_mean_dist_norm,Max_Green_std_dist_norm,Avg_Red_mean_dist_norm,Avg_Red_std_dist_norm,Max_Red_mean_dist_norm,Max_Red_std_dist_norm,Avg_All_mean_dist_norm,Avg_All_std_dist_norm,Max_All_mean_dist_norm,Max_All_std_dist_norm,Avg_RG_mean_dist_norm,Avg_RG_std_dist_norm,Min_RG_mean_dist_norm,Min_RG_std_dist_norm,Max_RG_mean_dist_norm,Max_RG_std_dist_norm,Avg_green_periphery_mean_dist_norm,Avg_green_periphery_std_dist_norm,Min_green_periphery_mean_dist_norm,Min_green_periphery_std_dist_norm,Avg_red_periphery_mean_dist_norm,Avg_red_periphery_std_dist_norm,Min_red_periphery_mean_dist_norm,Min_red_periphery_std_dist_norm
P1C6,R2C12,570,0.054696,399,0.41176,458,439,1.1354,1.2483,0.87118,0.12227,0.0065502,0,0,0.7836,0.18907,0.022779,0.0045558,0,0.0131,0.020501,0.014448,0.22394,0.31797,0.2881,0.79619,0.29401,0.81813,0.43324,0.87324,0.4491,0.91473,1.1962,1.1196,1.3595,1.3172,1.8699,0.88115,1.6604,0.91484,2.095,1.0131,1.0835,0.70892,1.0374,0.72589,1.2885,0.57296,1.2117,0.58322,0.046362,0.12784,0.047159,0.13021,0.069715,0.14246,0.072128,0.14831,0.19736,0.18586,0.22324,0.21483,0.30766,0.14589,0.27441,0.15328,0.34346,0.16384,0.35503,0.23165,0.34037,0.23753,0.42368,0.18473,0.3993,0.18929
P1C6,R2C13,730,0.051142,365,0.33333,601,583,1.1564,1.2864,0.85524,0.13311,0.011647,0,0,0.75986,0.2024,0.02916,0.0085763,0,0.014975,0.020583,0.018265,0.26849,0.28912,0.3138,0.80833,0.32381,0.84141,0.50002,0.9455,0.52943,1.0274,1.3077,1.1088,1.4952,1.3175,1.8847,0.84429,1.6166,0.90538,2.152,1.0152,0.96023,0.61152,0.89013,0.62209,1.2413,0.58304,1.149,0.59786,0.049561,0.12845,0.051098,0.13362,0.077516,0.1438,0.081817,0.15424,0.21154,0.17759,0.2405,0.20585,0.30363,0.13174,0.26223,0.14638,0.34485,0.1511,0.31282,0.19595,0.29083,0.20071,0.4026,0.17974,0.37402,0.18829
P1C6,R2C14,827,0.043991,446,0.35035,687,673,1.1456,1.2169,0.86463,0.12518,0.010189,0,0,0.81129,0.16345,0.022288,0.0029718,0,0.014556,0.016345,0.016496,0.28201,0.35376,0.28725,0.77692,0.29348,0.80162,0.37984,0.84404,0.39939,0.89941,1.256,1.0903,1.4193,1.2769,1.7904,0.87314,1.585,0.89186,1.9955,1.0198,0.96289,0.63431,0.90619,0.63965,1.206,0.56329,1.1321,0.58948,0.047542,0.13074,0.048482,0.13398,0.06203,0.13697,0.065368,0.14694,0.20968,0.18021,0.23658,0.21069,0.29885,0.14231,0.26513,0.14648,0.33249,0.16516,0.32256,0.20959,0.30411,0.21238,0.40149,0.17988,0.37698,0.1892
P1C6,R2C15,700,0.048007,404,0.36594,555,552,1.1604,1.279,0.85225,0.13514,0.012613,0,0,0.74638,0.22826,0.025362,0,0,0.014414,0.025362,0.018116,0.23641,0.28736,0.31611,0.82201,0.32436,0.84487,0.51938,0.94803,0.53991,1.0039,1.2059,1.0798,1.3768,1.2873,1.8365,0.80606,1.5944,0.85013,2.0882,0.99244,0.99191,0.62883,0.92767,0.6461,1.3276,0.55681,1.2253,0.5895,0.04953,0.12662,0.050822,0.13021,0.082253,0.14877,0.085264,0.15627,0.19793,0.17592,0.22461,0.20453,0.30079,0.12873,0.26293,0.14051,0.33989,0.15065,0.33207,0.2103,0.31154,0.21715,0.43716,0.17512,0.40441,0.18826
P1C6,R2C16,631,0.054822,354,0.35939,521,521,1.1574,1.2303,0.84453,0.15355,0.0019194,0,0,0.8023,0.16507,0.03263,0,0,0.0095969,0.028791,0.019289,0.26904,0.30943,0.33882,0.84916,0.34073,0.8542,0.43198,0.93409,0.45953,1.0054,1.3191,1.1056,1.5015,1.2974,1.8127,0.82333,1.5646,0.85487,2.0614,0.99257,1.004,0.62538,0.94591,0.64202,1.2395,0.55013,1.154,0.56726,0.055102,0.13665,0.055424,0.13755,0.069455,0.14832,0.073783,0.15922,0.22065,0.18372,0.25055,0.21387,0.30485,0.14101,0.26469,0.14848,0.3451,0.16373,0.33463,0.20685,0.31565,0.21306,0.4143,0.17797,0.38677,0.1858
P1C6,R2C17,620,0.037645,416,0.40154,505,472,1.1505,1.2733,0.86337,0.12277,0.013861,0,0,0.76695,0.19703,0.03178,0.0042373,0,0.0059406,0.03178,0.017375,0.21622,0.36161,0.27649,0.73297,0.28505,0.75694,0.48636,0.94436,0.51715,1.0316,1.1714,1.1186,1.3549,1.3352,1.8376,0.88821,1.5971,0.90771,2.0725,1.0319,1.071,0.65027,1.0067,0.66345,1.3152,0.58344,1.2191,0.61294,0.044014,0.11589,0.045455,0.12027,0.078358,0.15305,0.083153,0.16577,0.18898,0.17821,0.21837,0.2124,0.29629,0.13733,0.25771,0.14163,0.33404,0.16032,0.34769,0.20314,0.32724,0.20872,0.42505,0.18132,0.39432,0.19246
P1C6,R2C18,169,0.063636,161,0.48788,129,150,1.1473,1.2133,0.86047,0.13178,0.0077519,0,0,0.80667,0.17333,0.02,0,0,0.0077519,0.013333,0.0060606,0.2303,0.39474,0.24377,0.6748,0.24463,0.67647,0.42041,0.95929,0.42702,0.97339,1.079,0.95783,1.2197,1.1489,1.5445,0.72362,1.3613,0.72745,1.7405,0.96396,1.1362,0.66348,1.0897,0.66689,1.3994,0.57659,1.3439,0.58971,0.045848,0.13829,0.046006,0.13857,0.073906,0.17251,0.075001,0.17464,0.19365,0.17274,0.21859,0.20797,0.27842,0.13115,0.24587,0.13084,0.31331,0.17716,0.41318,0.25121,0.39707,0.2539,0.50491,0.22983,0.48524,0.23233
P1C6,R2C19,688,0.059659,368,0.34848,551,591,1.1652,1.308,0.84211,0.15064,0.0072595,0,0,0.74281,0.21151,0.040609,0.0050761,0,0.014519,0.030457,0.024621,0.25473,0.28253,0.33795,0.82755,0.34347,0.84547,0.52858,0.96815,0.57127,1.0847,1.3517,1.1106,1.5732,1.3609,1.8671,0.88269,1.6072,0.90885,2.1324,1.0611,1.0309,0.63724,0.95936,0.64998,1.2834,0.57641,1.1804,0.60489,0.053929,0.13283,0.054734,0.13518,0.082039,0.14819,0.088232,0.16382,0.21616,0.17412,0.25057,0.2103,0.29994,0.13425,0.25894,0.14153,0.34155,0.15902,0.33116,0.19589,0.30856,0.20174,0.41226,0.17444,0.38042,0.18687
P1C6,R2C20,777,0.038793,383,0.33017,639,650,1.1581,1.2723,0.85446,0.13302,0.01252,0,0,0.76308,0.20308,0.032308,0.0015385,0,0.014085,0.021538,0.018966,0.2819,0.31498,0.31669,0.81708,0.32529,0.84213,0.49251,0.95777,0.515,1.0081,1.3182,1.0891,1.5112,1.296,1.8255,0.85453,1.5905,0.89466,2.0647,1.0092,1.0292,0.6521,0.96826,0.66712,1.2156,0.55629,1.1239,0.58339,0.05074,0.13003,0.051969,0.13319,0.078197,0.15031,0.081772,0.15846,0.2173,0.17673,0.24791,0.20655,0.30093,0.13594,0.2635,0.14645,0.33901,0.15569,0.33959,0.20801,0.31999,0.21415,0.39917,0.17267,0.36996,0.18401
P1C6,R2C21,784,0.03691,381,0.32704,629,682,1.159,1.2947,0.85533,0.13037,0.014308,0,0,0.73607,0.2346,0.027859,0.0014663,0,0.0063593,0.019062,0.014592,0.27897,0.28308,0.29975,0.76661,0.30836,0.79133,0.53161,0.95525,0.55179,1.0027,1.349,1.0127,1.5568,1.238,1.8304,0.76143,1.5864,0.77903,2.0827,0.95178,1.003,0.6392,0.93974,0.64906,1.2493,0.56423,1.1405,0.59288,0.049189,0.12585,0.050547,0.12953,0.085922,0.15222,0.089052,0.15901,0.22627,0.16822,0.25985,0.2017,0.30656,0.1248,0.26724,0.13143,0.34704,0.15,0.33519,0.20711,0.3144,0.21132,0.41697,0.17772,0.38192,0.19078
P1C6,R2C22,834,0.051813,324,0.27979,714,713,1.1793,1.3394,0.84034,0.14146,0.016807,0.0014006,0,0.70407,0.25666,0.035063,0.0042076,0,0.011204,0.021038,0.019862,0.29275,0.33628,0.32211,0.78401,0.33176,0.8109,0.60632,1.0053,0.63107,1.0524,1.4156,1.0713,1.6637,1.293,1.8445,0.83136,1.5552,0.87531,2.1347,0.98904,1.0442,0.62932,0.97927,0.64504,1.2477,0.58406,1.1232,0.61752,0.051219,0.12388,0.052769,0.12824,0.097922,0.16277,0.10191,0.17026,0.23135,0.1741,0.27136,0.20851,0.30119,0.132,0.25449,0.14109,0.34803,0.15616,0.34336,0.20409,0.3225,0.2101,0.40568,0.17966,0.36567,0.19275
P1C6,R2C23,690,0.064293,321,0.31751,580,570,1.2034,1.3088,0.82069,0.15862,0.017241,0.0034483,0,0.73509,0.22456,0.036842,0.0035088,0,0.012069,0.022807,0.017804,0.26113,0.33712,0.37308,0.85944,0.3865,0.90657,0.56241,1.0379,0.59008,1.0914,1.358,1.1137,1.589,1.3537,1.8776,0.86947,1.6032,0.87369,2.1454,1.0644,1.0771,0.61784,0.99492,0.63802,1.267,0.56727,1.1579,0.60015,0.059713,0.13523,0.061721,0.14101,0.086532,0.15399,0.090727,0.16224,0.21972,0.17537,0.25608,0.21028,0.30448,0.13446,0.26177,0.14065,0.34624,0.15853,0.35141,0.19972,0.32529,0.2073,0.41179,0.18153,0.37774,0.19467
P1C6,R2C24,744,0.062738,308,0.29278,603,632,1.1758,1.2911,0.83582,0.15257,0.011609,0,0,0.75633,0.19937,0.041139,0.0031646,0,0.014925,0.026899,0.022814,0.28707,0.30795,0.36106,0.8736,0.371,0.90418,0.51444,0.97162,0.54859,1.0686,1.3342,1.0816,1.5468,1.3463,1.8568,0.8271,1.5834,0.83763,2.1316,1.0617,0.98391,0.62231,0.90371,0.63859,1.2477,0.56691,1.1493,0.59492,0.05828,0.13941,0.059669,0.14301,0.081293,0.15187,0.086392,0.16512,0.21925,0.17534,0.25296,0.21366,0.3057,0.13137,0.26219,0.13696,0.34948,0.16453,0.32401,0.19844,0.29846,0.20556,0.41175,0.17724,0.38035,0.18901
P1C6,R3C1,786,0.078629,206,0.20766,649,707,1.1787,1.3579,0.82897,0.16333,0.0077042,0,0,0.69165,0.26308,0.041018,0.0042433,0,0.015408,0.028289,0.027218,0.3246,0.29193,0.36936,0.88118,0.3748,0.89542,0.65726,1.0699,0.68808,1.133,1.567,1.0514,1.8325,1.2957,1.9424,0.82893,1.6324,0.86939,2.2461,1.0357,1.0495,0.65147,0.97785,0.65736,1.2994,0.601,1.1554,0.63845,0.058206,0.13725,0.059031,0.13932,0.10221,0.1639,0.10679,0.17285,0.25074,0.16749,0.29237,0.20363,0.30925,0.1301,0.26106,0.13888,0.35659,0.15898,0.33342,0.20166,0.31068,0.20302,0.41363,0.18275,0.36881,0.19759
P1C6,R3C2,353,0.032389,141,0.28543,277,336,1.1191,1.2292,0.89531,0.090253,0.01444,0,0,0.8006,0.1756,0.017857,0.0059524,0,0.018051,0.026786,0.020243,0.37247,0.45109,0.22798,0.74409,0.24075,0.79733,0.42887,0.94305,0.44634,0.98194,1.1989,0.92991,1.3679,1.1616,1.5384,0.7289,1.3186,0.71199,1.7649,0.98866,1.0947,0.62871,1.0569,0.64348,1.3321,0.53397,1.2512,0.56627,0.037815,0.11918,0.039797,0.12726,0.070621,0.15275,0.073536,0.15965,0.20757,0.15595,0.23547,0.19094,0.26632,0.11854,0.23032,0.12029,0.30345,0.15539,0.38471,0.22482,0.37201,0.22932,0.47237,0.18955,0.44609,0.2049
P1C6,R3C3,586,0.078353,167,0.22178,466,540,1.191,1.3296,0.82189,0.16524,0.012876,0,0,0.70741,0.26111,0.025926,0.0055556,0,0.017167,0.025926,0.02656,0.3174,0.31381,0.38802,0.89812,0.39543,0.91675,0.65798,1.0829,0.68345,1.1387,1.5409,1.0777,1.805,1.3282,1.9174,0.84146,1.6044,0.87457,2.2293,1.0535,1.1155,0.66074,1.0435,0.67075,1.3207,0.55251,1.2008,0.60313,0.060136,0.13856,0.061231,0.14116,0.10254,0.16825,0.10663,0.17764,0.24392,0.17054,0.28478,0.2071,0.30271,0.13216,0.25452,0.14018,0.35072,0.16135,0.35067,0.20398,0.32845,0.20817,0.42018,0.17257,0.38291,0.19074
P1C6,R3C4,842,0.049864,261,0.23663,716,714,1.1425,1.2969,0.86173,0.13408,0.0041899,0,0,0.73109,0.2409,0.028011,0,0,0.015363,0.026611,0.024479,0.33817,0.33244,0.29288,0.78155,0.29729,0.80345,0.57226,1.029,0.59319,1.0775,1.4115,1.0558,1.6185,1.2754,1.8152,0.8421,1.5802,0.86505,2.0578,1.0188,1.0318,0.65368,0.96617,0.66155,1.2444,0.57225,1.1282,0.60424,0.04626,0.12167,0.04681,0.12388,0.090435,0.15795,0.093515,0.16443,0.23223,0.17124,0.26496,0.20198,0.29886,0.13632,0.26146,0.14359,0.3371,0.1579,0.33895,0.20773,0.31832,0.21232,0.4101,0.18042,0.37295,0.19403
P1C6,R3C5,693,0.070391,202,0.2257,558,610,1.1882,1.3984,0.82796,0.15591,0.016129,0,0,0.65574,0.29344,0.047541,0.0032787,0,0.023297,0.037705,0.036872,0.28492,0.3098,0.39903,0.93113,0.40815,0.95383,0.736,1.0832,0.77225,1.1536,1.499,1.1247,1.793,1.4165,1.9769,0.8873,1.6285,0.91529,2.333,1.1189,1.1036,0.64496,1.018,0.6634,1.4078,0.53842,1.2618,0.6036,0.062366,0.14529,0.063854,0.14921,0.11578,0.16972,0.12142,0.18039,0.24053,0.17799,0.28671,0.22164,0.31761,0.13763,0.26282,0.14562,0.37358,0.17064,0.3543,0.20265,0.32736,0.20995,0.45199,0.16558,0.40592,0.19024
P1C6,R3C6,329,0.018072,169,0.33936,263,302,1.1103,1.1424,0.88973,0.11027,0,0,0,0.86093,0.13576,0.0033113,0,0,0,0.0099338,0.0060241,0.35944,0.31844,0.19108,0.55946,0.19108,0.55946,0.2666,0.71465,0.26898,0.72148,1.1334,0.86057,1.244,0.98378,1.4935,0.63769,1.3519,0.67512,1.637,0.76081,0.98742,0.64601,0.94771,0.65412,1.3697,0.50305,1.3209,0.52305,0.033701,0.09898,0.033701,0.09898,0.045557,0.1206,0.046011,0.1221,0.20603,0.15798,0.22525,0.17721,0.27204,0.11987,0.2472,0.12736,0.2972,0.13808,0.3563,0.23379,0.34231,0.23768,0.49813,0.17954,0.4814,0.18895
P1C6,R3C7,710,0.040573,128,0.15274,587,638,1.2283,1.3605,0.79046,0.1908,0.018739,0,0,0.68809,0.26646,0.04232,0.0031348,0,0.013629,0.025078,0.02864,0.31623,0.29811,0.45893,0.95632,0.46889,0.97737,0.65213,1.0325,0.68293,1.0937,1.4258,0.99738,1.7187,1.2793,1.7883,0.75316,1.4441,0.80273,2.1517,0.99228,1.0695,0.65557,0.97703,0.67898,1.3665,0.54359,1.2417,0.59054,0.075968,0.15785,0.077589,0.16128,0.11064,0.17652,0.11549,0.18543,0.24485,0.1724,0.29371,0.21676,0.30559,0.12901,0.24814,0.13927,0.3662,0.16594,0.36127,0.21248,0.33026,0.22183,0.46523,0.17133,0.42343,0.19243
P1C6,R3C8,853,0.032122,330,0.27895,680,745,1.1382,1.247,0.86912,0.12353,0.0073529,0,0,0.78121,0.19329,0.022819,0.0026846,0,0.0073529,0.009396,0.010144,0.32206,0.33071,0.27076,0.74316,0.27748,0.7642,0.42291,0.84556,0.4425,0.89854,1.3424,1.0846,1.5097,1.2461,1.8132,0.88013,1.6202,0.91236,2.0087,0.97798,0.98399,0.6245,0.92935,0.63568,1.2468,0.57779,1.1579,0.59871,0.044346,0.12033,0.04539,0.12342,0.068286,0.13526,0.071343,0.1432,0.22259,0.17718,0.24965,0.20184,0.30067,0.14186,0.26931,0.14881,0.33248,0.15619,0.32967,0.20492,0.31174,0.20941,0.41333,0.18038,0.38472,0.18992
P1C6,R3C9,219,0.079268,109,0.33232,176,204,1.108,1.2255,0.89205,0.10795,0,0,0,0.81863,0.14216,0.034314,0.004902,0,0.017045,0.014706,0.018293,0.35061,0.4,0.22716,0.69451,0.22716,0.69451,0.36769,0.83987,0.40323,0.97141,1.2773,0.93475,1.4568,1.1737,1.6213,0.70534,1.4295,0.726,1.8156,0.87346,1.0995,0.61213,1.0557,0.62353,1.365,0.48656,1.2793,0.50714,0.036051,0.10889,0.036051,0.10889,0.059195,0.13326,0.064624,0.15104,0.2115,0.15069,0.24046,0.1858,0.26918,0.11161,0.23841,0.11869,0.30059,0.13508,0.36935,0.20672,0.35501,0.21125,0.46175,0.17097,0.43451,0.18049
P1C6,R3C10,725,0.034996,418,0.3657,598,579,1.1572,1.2556,0.85452,0.13378,0.011706,0,0,0.77375,0.20035,0.02418,0,0.0017271,0.010033,0.020725,0.014873,0.25634,0.32765,0.30218,0.77501,0.30685,0.78763,0.47983,0.94701,0.49918,0.99623,1.2109,1.0771,1.3891,1.2853,1.7372,0.82338,1.4919,0.85862,1.9892,1.0093,0.96582,0.61786,0.90026,0.62427,1.2029,0.53767,1.1106,0.56213,0.048667,0.124,0.049323,0.12553,0.077597,0.1513,0.080445,0.15759,0.20029,0.17522,0.22886,0.20581,0.28808,0.13185,0.24867,0.14119,0.32847,0.15623,0.32219,0.19823,0.30102,0.20152,0.40126,0.17393,0.37166,0.18483
P1C6,R3C11,564,0.049266,390,0.40881,462,457,1.1126,1.2648,0.89177,0.1039,0.004329,0,0,0.76586,0.2035,0.030635,0,0,0.012987,0.017505,0.014675,0.25052,0.30126,0.24122,0.73616,0.24628,0.75655,0.46796,0.90757,0.48294,0.93696,1.2337,1.0794,1.4034,1.2797,1.8413,0.84184,1.6176,0.87504,2.0655,0.99472,1.1201,0.66338,1.067,0.68248,1.3404,0.55778,1.2589,0.58113,0.03816,0.1168,0.039021,0.12088,0.073904,0.14204,0.076291,0.14679,0.19906,0.17216,0.22582,0.20267,0.29589,0.13093,0.26082,0.13812,0.33112,0.15286,0.35971,0.20446,0.34306,0.21178,0.43292,0.17022,0.40725,0.17965
P1C6,R3C12,337,0.11398,128,0.27527,279,311,1.2151,1.3151,0.7957,0.19355,0.010753,0,0,0.7299,0.23151,0.032154,0.0064309,0,0.021505,0.012862,0.017204,0.30753,0.37762,0.42208,0.9066,0.43199,0.93836,0.53629,0.92141,0.56699,0.99914,1.3799,0.96067,1.6335,1.2078,1.7207,0.77836,1.4651,0.82796,1.99,0.93701,1.2419,0.72222,1.1573,0.73816,1.4281,0.583,1.3153,0.63051,0.069655,0.15512,0.071088,0.1587,0.084619,0.14454,0.089363,0.15579,0.22605,0.16605,0.26648,0.20181,0.28153,0.13949,0.24081,0.14858,0.3243,0.1587,0.40524,0.23727,0.37806,0.24242,0.46942,0.21093,0.43422,0.22702
P1C6,R3C13,303,0.031461,142,0.3191,222,281,1.0901,1.3381,0.91892,0.072072,0.009009,0,0,0.72598,0.21708,0.049822,0.0071174,0,0.009009,0.046263,0.033708,0.31685,0.48936,0.17317,0.61291,0.18039,0.65092,0.56123,1.0295,0.61436,1.1636,1.1914,1.0158,1.3781,1.2698,1.4893,0.80892,1.2946,0.7869,1.7071,1.0515,1.0565,0.65314,1.0166,0.66438,1.3153,0.4758,1.2243,0.52023,0.033377,0.11934,0.034711,0.12605,0.10372,0.18914,0.11334,0.21079,0.22233,0.18646,0.25707,0.23302,0.27883,0.14578,0.24255,0.14237,0.31909,0.18676,0.39844,0.25211,0.38287,0.25517,0.49778,0.1878,0.46385,0.20553
P1C6,R3C14,486,0.038309,271,0.35799,389,400,1.1311,1.27,0.87918,0.11054,0.010283,0,0,0.77,0.1975,0.0275,0.0025,0.0025,0.0077121,0.025,0.017173,0.26024,0.25888,0.25309,0.73521,0.25953,0.75709,0.48423,0.94434,0.51668,1.0497,1.2678,1.0893,1.4504,1.3167,1.8519,0.81832,1.6037,0.83725,2.0999,1.0083,1.1306,0.65639,1.0747,0.67225,1.4509,0.5718,1.3465,0.61628,0.041192,0.11969,0.042212,0.12292,0.076975,0.14835,0.081827,0.16283,0.20658,0.17676,0.23573,0.21106,0.30234,0.13431,0.26265,0.13915,0.34191,0.16139,0.37073,0.21225,0.35258,0.21813,0.47131,0.18159,0.43849,0.19847
P1C6,R3C15,552,0.023502,299,0.35135,461,460,1.1367,1.237,0.86768,0.12798,0.0043384,0,0,0.79565,0.17174,0.032609,0,0,0.010846,0.01087,0.011751,0.29025,0.30769,0.27715,0.75302,0.28068,0.76648,0.39709,0.82544,0.41486,0.86784,1.2978,1.0391,1.46,1.2127,1.8154,0.80609,1.6235,0.82007,2.0082,0.9324,1.0546,0.64603,1.0011,0.64635,1.3608,0.53411,1.2761,0.55874,0.044006,0.11931,0.044528,0.12116,0.062576,0.12927,0.065381,0.13599,0.21257,0.16765,0.23816,0.19326,0.29647,0.12688,0.26628,0.13176,0.32676,0.14368,0.34926,0.21032,0.33237,0.21196,0.44792,0.17004,0.42106,0.18057
P1C6,R3C16,444,0.039514,214,0.32523,333,385,1.2132,1.4649,0.81982,0.15015,0.027027,0.003003,0,0.63117,0.29091,0.064935,0.0077922,0.0051948,0.03003,0.093506,0.066869,0.21277,0.32857,0.41932,0.94545,0.43713,0.99367,0.87098,1.2507,0.93184,1.3583,1.3639,1.1348,1.6658,1.4723,1.8181,0.84204,1.4271,0.83178,2.2148,1.1333,1.148,0.60489,1.0643,0.64681,1.3627,0.51076,1.2235,0.57745,0.072804,0.16921,0.07557,0.17543,0.15262,0.22089,0.16253,0.23644,0.23867,0.20018,0.29019,0.25582,0.31631,0.1504,0.24838,0.14776,0.38513,0.20215,0.39541,0.20557,0.36692,0.22004,0.47792,0.18192,0.42931,0.20302
P1C6,R3C17,660,0.08562,251,0.27552,517,602,1.2012,1.4319,0.81818,0.16441,0.015474,0.0019342,0,0.65282,0.2691,0.071429,0.0066445,0,0.017408,0.038206,0.035126,0.26235,0.29289,0.38364,0.8584,0.39781,0.90499,0.74016,1.0855,0.79606,1.1922,1.4966,1.0436,1.8023,1.3438,1.9162,0.80571,1.5767,0.83945,2.2607,1.0176,1.0428,0.65841,0.96637,0.67756,1.369,0.54578,1.2207,0.60806,0.061037,0.13743,0.063216,0.14437,0.11637,0.17082,0.12494,0.18651,0.2391,0.16687,0.28708,0.21257,0.30602,0.12951,0.25284,0.13615,0.36004,0.16075,0.33137,0.20413,0.30718,0.21107,0.43802,0.16681,0.39158,0.19035
P1C6,R3C18,183,0.15948,281,0.6056,126,153,1.1349,1.2876,0.86508,0.13492,0,0,0,0.75817,0.20261,0.03268,0.0065359,0,0.015873,0.019608,0.010776,0.12931,0.31667,0.27352,0.74014,0.27352,0.74014,0.47166,0.90057,0.49707,0.95825,1.0497,1.0452,1.2214,1.2728,1.7842,0.81372,1.5162,0.84802,2.0449,1.0073,1.197,0.64505,1.1481,0.64705,1.3954,0.54219,1.3006,0.58308,0.044036,0.1192,0.044036,0.1192,0.078236,0.15061,0.082129,0.15853,0.17283,0.1738,0.20074,0.20992,0.29256,0.13754,0.2488,0.14294,0.33532,0.16859,0.39049,0.21794,0.3748,0.21842,0.45287,0.1763,0.42112,0.18602
P1C6,R3C19,748,0.038927,408,0.35294,605,621,1.1669,1.2126,0.84132,0.15041,0.0082645,0,0,0.8132,0.16425,0.019324,0.0032206,0,0.016529,0.016103,0.016436,0.27163,0.32803,0.34812,0.8551,0.35388,0.87297,0.37584,0.83737,0.39132,0.88204,1.254,1.042,1.423,1.2324,1.7789,0.77028,1.5671,0.79465,1.9918,0.92038,1.0167,0.6221,0.9498,0.62911,1.2873,0.54354,1.2238,0.56283,0.057899,0.14401,0.058981,0.14807,0.061837,0.13785,0.064345,0.14511,0.21231,0.17571,0.24029,0.2062,0.3008,0.12718,0.26628,0.13429,0.33567,0.14822,0.34548,0.20868,0.32355,0.21251,0.43478,0.17669,0.41378,0.18464
P1C6,R3C20,667,0.079381,303,0.31237,544,558,1.1801,1.4086,0.8364,0.14706,0.016544,0,0,0.67384,0.25986,0.055556,0.0071685,0.0035842,0.014706,0.032258,0.02268,0.24021,0.34335,0.37446,0.89947,0.38801,0.93955,0.67347,1.0382,0.73468,1.1791,1.3936,1.1179,1.6757,1.42,1.8954,0.85503,1.56,0.87816,2.2391,1.0937,1.0942,0.65051,1.0281,0.66462,1.3655,0.59464,1.2224,0.63683,0.056108,0.13314,0.058005,0.13827,0.10296,0.15799,0.1118,0.17696,0.22001,0.17613,0.26288,0.21812,0.29864,0.13442,0.24802,0.14256,0.35051,0.16313,0.34912,0.20622,0.329,0.21237,0.43034,0.1775,0.38722,0.1951
P1C6,R3C21,605,0.038932,294,0.32703,506,484,1.1581,1.3058,0.85178,0.13834,0.0098814,0,0,0.7438,0.21074,0.041322,0.0041322,0,0.0079051,0.020661,0.014461,0.26919,0.30579,0.30045,0.7565,0.30606,0.77449,0.52729,0.94478,0.55302,1.0059,1.3148,1.1037,1.5179,1.3098,1.8716,0.86557,1.6006,0.92774,2.1478,1.0155,1.1065,0.63608,1.0466,0.64812,1.2869,0.5505,1.1824,0.57815,0.04835,0.12163,0.049214,0.12421,0.083219,0.14845,0.087112,0.15711,0.21297,0.17647,0.24533,0.20806,0.30376,0.13628,0.26095,0.14857,0.34756,0.15719,0.35998,0.20025,0.34088,0.20516,0.41771,0.16923,0.38441,0.18144
P1C6,R3C22,193,0.027972,93,0.32517,152,178,1.1711,1.1292,0.84211,0.14474,0.013158,0,0,0.8764,0.11798,0.005618,0,0,0.0065789,0.005618,0.006993,0.34615,0.51515,0.31794,0.76717,0.32509,0.78459,0.23414,0.65572,0.24175,0.69184,1.0637,0.83799,1.1746,0.97532,1.4019,0.64291,1.2654,0.65289,1.5511,0.7871,1.1634,0.60027,1.1051,0.60151,1.4797,0.48202,1.4376,0.50318,0.056405,0.13554,0.057545,0.138,0.040258,0.11314,0.041317,0.11716,0.19554,0.15302,0.21464,0.17371,0.25825,0.11716,0.2347,0.12169,0.28372,0.13575,0.43338,0.23007,0.41256,0.23237,0.54895,0.19279,0.534,0.20078
